wbid	deletion	N2
B0507.2	WBGene00015219	333.973288104816	369.911333286203
B0507.3	WBGene00015220	186.962712665742	172.524164621486
B0507.4	WBGene00015221	NA	NA
B0507.5	WBGene00015222	NA	NA
B0507.6	WBGene00015223	0.362719587909253	1.70875442450742
B0507.7	WBGene00015224	0.186228008420853	0.996870028061685
B0507.8	WBGene00015225	1.74692827433132	4.14379611831345
B0507.9	WBGene00015226	0.850015370623214	0.787267268361302
B0511.1	WBGene00001432	402.197680768812	488.682729081517
B0511.10	WBGene00001228	1826.62312581746	1864.88562878713
B0511.11	WBGene00015236	189.989471326673	21.2601121778771
B0511.12	WBGene00015237	2065.03449177034	2468.39685343073
B0511.13	WBGene00015238	482.057968029186	383.317686819013
B0511.14	WBGene00015239	406.831221247752	453.909704740313
B0511.2	WBGene00015228	22.6356813510314	8.66857537824493
B0511.3	WBGene00015229	1.67651513489728	0.432060584161858
B0511.4	WBGene00015230	7.64983930424898	1.63960945101006
B0511.5	WBGene00015231	59.446005776996	88.705485193161
B0511.6	WBGene00015232	NA	NA
B0511.7	WBGene00015233	882.263498499039	973.448297933512
B0511.8	WBGene00044321	399.469003355245	384.506915510988
B0511.9	WBGene00015235	1212.27286837621	1130.25027134058
B0513.1	WBGene00001562	7497.27313399323	9343.05410067826
B0513.2	WBGene00007195	1073.20154563251	1114.18001934198
B0513.3	WBGene00004443	4493.95385222777	4556.83710803933
B0513.4	WBGene00007196	1.25987366964145	2.54163033582472
B0513.5	WBGene00007197	18.2697199946428	61.9627594248342
B0513.6	WBGene00007198	0.18622901713384	0.842896619271665
B0513.9	WBGene00007200	2.2272933859681	8.32679118542711
B0523.1	WBGene00002212	6.3886246037892	4.42221085800049
B0523.3	WBGene00003993	108.449384959344	146.604698481738
B0523.5	WBGene00001443	1107.15632665781	1444.11080873083
B0524.2	WBGene00015241	NA	NA
B0524.3	WBGene00015242	0.36271974043334	0.351481622371879
B0524.4	WBGene00015243	0.186229739602114	0.335498678888192
B0524.5	WBGene00015244	0.186230335608852	0.466434197417166
B0524.6	WBGene00015245	196.483515740783	235.672587570599
B0545.1	WBGene00006599	731.243437193365	1177.55300598955
B0545.3	WBGene00015246	0.362720844839783	0.461106850143771
B0545.4	WBGene00015247	0.721176580709259	1.45750722067869
B0546.1	WBGene00015248	2772.99189231189	3019.21048796341
B0546.2	WBGene00015249	1453.42225604834	1741.45278708238
B0546.3	WBGene00015250	138.237189115058	160.991607813691
B0546.4	WBGene00015251	332.362371876295	315.215875125111
B0546.5	WBGene00015252	NA	NA
B0547.1	WBGene00000817	871.351032651898	718.720963382765
B0547.2	WBGene00015253	NA	NA
B0547.4	WBGene00005086	0.362719179731978	0.460279621714861
B0554.1	WBGene00015254	0.186230748016538	0.585879174315961
B0554.2	WBGene00015255	0.362719009287663	0.637087261235852
B0554.3	WBGene00015256	NA	NA
B0554.4	WBGene00015257	2.03005142695511	2.92988443746035
B0554.5	WBGene00015258	1.10608464395157	2.61972910536421
B0554.6	WBGene00015259	0.362720063317868	1.63137615382594
B0554.7	WBGene00015260	3.8514171247004	8.98136957493195
B0563.1	WBGene00015261	52.2912927064534	73.3331492619273
B0563.10	WBGene00077673	0.362722091400281	0.419304232014558
B0563.2	WBGene00006637	42.5253376575921	65.4918296784874
B0563.4	WBGene00006479	536.577836480344	611.305898412431
B0563.5	WBGene00015262	0.938985417345567	1.21905769693526
B0563.6	WBGene00015263	35.0397119096946	54.2403177039916
B0563.7	WBGene00015264	5.28030690094498	7.44935050169398
B0563.8	WBGene00015265	75.7952638863093	67.4827919094806
B0563.9	WBGene00044687	NA	NA
B0564.1	WBGene00044083	684.02848760362	858.873594977532
B0564.10	WBGene00006766	229.127403792696	340.944236750763
B0564.11	WBGene00023421	384.669689862935	366.540958762031
B0564.2	WBGene00007202	85.5322908023848	84.9121832527079
B0564.3	WBGene00007203	12.9974442282199	10.1572604489056
B0564.4	WBGene00007204	1.00848717029878	1.23533778725374
B0564.6	WBGene00007206	NA	NA
B0564.7	WBGene00007207	343.912340723916	329.122854938563
B0564.9	WBGene00007208	NA	NA
BE0003N10.1	WBGene00015266	170.675942968833	264.744490844785
BE0003N10.2	WBGene00015267	355.555779919093	375.264600408689
BE0003N10.3	WBGene00015268	256.685400948361	285.357284382104
BE10.1	WBGene00007209	0.186227750860325	1.0872366808065
BE10.2	WBGene00007210	196.843623401275	432.909200327012
BE10.3	WBGene00007211	153.037266740467	221.852088360314
BE10.4	WBGene00007212	18.4439496164623	39.0921597741855
BE10.5	WBGene00044127	6.08424014414778	3.08747648783935
C01A2.1	WBGene00007213	55.7305488507068	45.0903470078071
C01A2.2	WBGene00007214	112.955733484171	147.05060637833
C01A2.3	WBGene00007215	246.549355186101	313.84132601612
C01A2.4	WBGene00007216	357.538679499694	330.052534246965
C01A2.5	WBGene00007217	1051.05304748357	1047.19829133702
C01A2.6	WBGene00007218	1.73146548316471	1.73295194396986
C01A2.7	WBGene00007219	34.6110975275858	72.0220851236272
C01A2.9	WBGene00077546	0.961734855375233	2.16103279048396
C01B10.10	WBGene00015284	49.2860693121215	64.6949471271367
C01B10.11	WBGene00044294	888.305747158405	1386.38557586105
C01B10.3	WBGene00015278	16.4540688067908	10.313001610146
C01B10.4	WBGene00015279	9.40133319826783	14.7935383630239
C01B10.44	WBGene00194839	NA	NA
C01B10.5	WBGene00001858	5828.90303998492	7040.50402051003
C01B10.6	WBGene00015280	240.154655457785	430.908096361104
C01B10.7	WBGene00015281	NA	NA
C01B10.8	WBGene00015282	331.432338423631	457.096431971317
C01B10.9	WBGene00015283	266.440037460064	353.634066848146
C01B12.1	WBGene00005017	3.82042931956734	4.52286040005653
C01B12.2	WBGene00015285	565.620314978543	442.30363971971
C01B12.3	WBGene00015286	64.2239099839042	74.1919565885151
C01B12.4	WBGene00015287	5.29210416459467	8.00131164131287
C01B12.5	WBGene00015288	3.62827930756524	5.01959028504985
C01B12.8	WBGene00015291	260.189380877683	237.431302421026
C01B4.1	WBGene00006283	NA	NA
C01B4.10	WBGene00006136	NA	NA
C01B4.3	WBGene00006284	NA	NA
C01B4.5	WBGene00005138	NA	NA
C01B4.6	WBGene00015270	NA	NA
C01B4.7	WBGene00015271	NA	NA
C01B4.8	WBGene00015272	NA	NA
C01B4.9	WBGene00015273	NA	NA
C01B7.1	WBGene00015274	1878.48794054126	1884.19850173705
C01B7.3	WBGene00015275	0.186229851218146	0.356853162504541
C01B7.4	WBGene00006467	158.319409773535	207.413281433605
C01B7.5	WBGene00015276	2.22650479014014	5.2728119141613
C01B7.6	WBGene00004457	380.985888821748	551.194782933784
C01B7.7	WBGene00015277	NA	NA
C01B9.1	WBGene00007220	14.1509868464085	50.9608913523724
C01B9.4	WBGene00194890	3.7668551660575	1.7740953273339
C01C10.1	WBGene00000523	74.2608398867658	87.0460354667385
C01C10.2	WBGene00015294	23.5083344273282	29.2185459311275
C01C10.3	WBGene00015295	250.217340179809	230.61187734107
C01C10.4	WBGene00000526	181.910038725742	198.912718224083
C01C4.1	WBGene00003739	6.87185390330953	10.4350453246775
C01C4.2	WBGene00015292	0.186229119227215	2.03943384046934
C01C4.3	WBGene00015293	27.8073053909618	45.1573459050778
C01C7.1	WBGene00000186	807.48451907031	1299.35251325197
C01F1.1	WBGene00015296	1555.52257928619	1806.39404005665
C01F1.2	WBGene00015297	380.588812315258	337.861974146299
C01F1.3	WBGene00015298	763.876395047011	854.019703806392
C01F1.4	WBGene00015299	20.8828535999258	18.1477194144073
C01F1.5	WBGene00015300	21.7622990111798	72.884965619285
C01F1.6	WBGene00015301	559.180561698549	511.999324605394
C01F4.2	WBGene00015303	82.966572593559	104.359584588586
C01F6.1	WBGene00007221	686.264264467937	938.703264484549
C01F6.2	WBGene00007222	7.11363024502438	4.8927814738957
C01F6.4	WBGene00001413	421.538341266708	479.784936541064
C01F6.5	WBGene00000120	2708.36030808115	2709.82892018708
C01F6.6	WBGene00006438	506.133311737607	856.592901585468
C01F6.8	WBGene00002046	525.22204086949	401.673600450261
C01F6.9	WBGene00007223	2181.31700311749	1596.70666174336
C01G10.1	WBGene00007230	1.71124372999424	3.47939606983238
C01G10.10	WBGene00007237	202.470245103281	158.612022378321
C01G10.11	WBGene00006808	1554.72408301939	1887.19344566751
C01G10.12	WBGene00001021	23.7952661035292	21.7913733006042
C01G10.14	WBGene00007239	0.362721392117616	0.654569166056698
C01G10.15	WBGene00007240	0.725156389741482	1.71315113849317
C01G10.16	WBGene00007241	1.30897145924898	1.66890591425439
C01G10.17	WBGene00044658	0.652694730516591	0.336722382551863
C01G10.18	WBGene00077583	NA	NA
C01G10.2	WBGene00005970	0.362720604345814	0.274926972897472
C01G10.3	WBGene00005969	0.362720519625557	0.956379548794302
C01G10.4	WBGene00007231	0.362719454383166	1.31303610186277
C01G10.5	WBGene00007232	0.186229739602114	0.335498678888192
C01G10.6	WBGene00007233	0.727407531872774	0.561663019517212
C01G10.7	WBGene00007234	113.086244690178	107.222875647802
C01G10.8	WBGene00007235	2458.5345390137	2849.93117989236
C01G10.9	WBGene00007236	270.804935794717	191.114367905621
C01G12.1	WBGene00007242	200.008650550271	258.78840847656
C01G12.10	WBGene00007250	2.15392372391489	1.83738197821871
C01G12.11	WBGene00007251	6.36951154731051	3.20834442971883
C01G12.13	WBGene00044333	0.186227149302508	0.539441672039487
C01G12.2	WBGene00007243	2.77084548084441	3.59803820113923
C01G12.3	WBGene00007244	210.266002614692	171.203813887554
C01G12.5	WBGene00007245	0.186231611104218	2.53008938531884
C01G12.6	WBGene00007246	5.01863497404928	5.33175564346994
C01G12.7	WBGene00007247	6.96956657249315	10.9923944746034
C01G12.8	WBGene00007248	5.74846077495969	27.718147348806
C01G12.9	WBGene00007249	1.01451912468583	0.559317211638484
C01G5.2	WBGene00004179	67.6813941918255	80.1958213440957
C01G5.3	WBGene00015305	0.362719018407991	0.755168137476225
C01G5.4	WBGene00015306	0.578812052696801	0.957849970791715
C01G5.5	WBGene00015307	211.309636902511	198.988858169108
C01G5.6	WBGene00015308	1759.16755344825	1586.09498056179
C01G5.7	WBGene00015309	8.53598234337182	6.76413068621495
C01G5.8	WBGene00015310	341.00410128122	379.8319300315
C01G5.9	WBGene00015311	46.6966060634303	48.3019255681357
C01G6.1	WBGene00000170	26493.3599654709	26087.9278628336
C01G6.2	WBGene00007224	31.9298347737447	22.3795975658193
C01G6.3	WBGene00007225	14128.943698681	13672.1819834977
C01G6.4	WBGene00007226	1218.82595816666	1164.23658748639
C01G6.5	WBGene00007227	2749.43383064345	4359.12252159377
C01G6.6	WBGene00006510	463.607551227606	616.504080147748
C01G6.7	WBGene00007228	156.176098887856	285.611433943453
C01G6.8	WBGene00000289	3914.19079260046	4837.35124540105
C01G6.9	WBGene00007229	86.9688489980639	160.059881149643
C01G8.1	WBGene00015312	640.004016016181	332.646211354347
C01G8.2	WBGene00000540	160.700613973284	164.077705152753
C01G8.3	WBGene00000965	341.482564541261	351.123180760097
C01G8.4	WBGene00001022	79.7465249893989	77.8076448435092
C01G8.5	WBGene00001333	2710.03786019543	3565.79944161358
C01G8.6	WBGene00015313	81.6516897756389	87.4531834010954
C01G8.9	WBGene00002717	9361.26182926471	10841.0071051524
C01H6.1	WBGene00000637	6.12856393995354	13.0051500216027
C01H6.2	WBGene00007252	52.893283595051	80.6615574210716
C01H6.3	WBGene00007253	6.18890223562933	8.48625407350588
C01H6.4	WBGene00007254	13.0702799832768	22.8198628529394
C01H6.5	WBGene00003622	760.00168709893	804.498203793365
C01H6.6	WBGene00007255	22.0871821140289	24.6025732422159
C01H6.7	WBGene00007256	2609.73753614487	2988.02695520183
C01H6.8	WBGene00007257	62.8144628706273	79.6340671081924
C01H6.9	WBGene00007258	724.755056404947	855.588740697239
C02A12.1	WBGene00001781	6.67499762478486	2.30199425791368
C02A12.10	WBGene00044090	0.36271996642827	0.349670508886093
C02A12.2	WBGene00015315	0.362719801816998	0.218921219329348
C02A12.3	WBGene00015316	NA	NA
C02A12.4	WBGene00003096	1.81376878906063	7.07128017136607
C02A12.5	WBGene00015317	0.362719801816998	0.218921219329348
C02A12.6	WBGene00015318	0.362719801816998	0.218921219329348
C02A12.8	WBGene00044088	0.362719786851739	0.349485608586634
C02A12.9	WBGene00044089	0.362719801816998	0.218921219329348
C02B10.1	WBGene00015326	379.120811594137	396.661487732775
C02B10.2	WBGene00015327	559.614042404338	616.275768513327
C02B10.3	WBGene00015328	735.207397426915	838.031301767729
C02B10.4	WBGene00015329	3228.35431681739	3491.32553856726
C02B10.5	WBGene00015330	2469.82020262117	2379.12185211325
C02B10.6	WBGene00015331	NA	NA
C02B4.1	WBGene00000082	161.917199620612	311.347653719662
C02B4.2	WBGene00003616	502.954187905473	353.131838694847
C02B4.3	WBGene00007259	0.186229379438537	0.274926316556657
C02B4.4	WBGene00045386	35.5529790123069	45.3683126068267
C02B8.1	WBGene00015320	4.11972906316196	4.62542293765711
C02B8.2	WBGene00015321	1.9753507376167	2.26978273896709
C02B8.3	WBGene00015322	5.12493299596707	11.1890776935467
C02B8.4	WBGene00001953	23.5094079603017	35.3050770724396
C02B8.5	WBGene00015323	0.872888360214497	2.02213053450347
C02B8.6	WBGene00015324	369.272280076921	313.201431502194
C02B8.7	WBGene00015325	NA	NA
C02C2.1	WBGene00015332	14.6124060058297	26.3093377790027
C02C2.3	WBGene00000845	38.2502144237947	66.6101677159459
C02C2.4	WBGene00015333	5.16009222256805	1.98720215275101
C02C2.5	WBGene00015334	29.2665076935342	32.5776655570333
C02C6.1	WBGene00001130	1107.02984579063	1599.11193048407
C02C6.2	WBGene00007260	317.614530891952	374.136809020377
C02C6.3	WBGene00007261	398.772962339446	574.547555734298
C02D4.1	WBGene00007262	12.8052655009074	22.4214827424251
C02D4.2	WBGene00004777	9.45067200247215	21.7111921707111
C02D5.1	WBGene00015335	52.1098259193463	116.645464771541
C02D5.2	WBGene00015336	145.064800021183	186.861351682747
C02D5.3	WBGene00015337	1.72484017396843	1.35856808335226
C02D5.4	WBGene00043097	428.774508074856	359.877461290148
C02E11.1	WBGene00015344	3218.23889160542	5072.42658053099
C02E7.1	WBGene00015338	0.362718673167692	0.697385211933486
C02E7.10	WBGene00015342	2.11511880208421	0.3374168966242
C02E7.13	WBGene00006244	1.01591483855956	0.471665759923647
C02E7.2	WBGene00005246	0.186230481577638	0.505634869505014
C02E7.3	WBGene00005245	0.651515919883506	0.477124048143594
C02E7.4	WBGene00005247	0.362720196653015	2.18726845624636
C02E7.5	WBGene00005248	2.61589243160498	1.5885690775827
C02E7.6	WBGene00015339	2866.29442697449	3899.61785637925
C02E7.7	WBGene00015340	1227.53442051624	1685.31316173294
C02E7.8	WBGene00015341	0.362719801816998	0.218921219329348
C02E7.9	WBGene00006238	NA	NA
C02F12.1	WBGene00006643	109.200677125337	156.755078144308
C02F12.10	WBGene00045215	3.700097486153	4.16228285283961
C02F12.3	WBGene00015354	25.3495539476822	40.5447534397935
C02F12.4	WBGene00006431	1139.83794419095	1144.67883248845
C02F12.5	WBGene00015355	3.342119727499	4.22458680969372
C02F12.7	WBGene00015356	1270.88315593908	1893.30319330982
C02F12.8	WBGene00015357	290.37919606476	354.496365778617
C02F12.9	WBGene00015358	1.07956422902986	2.0052491086222
C02F4.1	WBGene00000419	800.457529702239	1016.0529707362
C02F4.2	WBGene00006527	720.145058244026	1487.553868143
C02F4.4	WBGene00007264	57.6771831710426	107.286489922796
C02F4.5	WBGene00007265	NA	NA
C02F5.1	WBGene00002231	2824.45574987191	3637.55026704801
C02F5.10	WBGene00015351	9.59078385258982	8.46228177764155
C02F5.11	WBGene00006628	7.47715740955866	5.21606138143224
C02F5.12	WBGene00015352	387.030907696173	353.132330611785
C02F5.13	WBGene00015353	262.132831378112	209.731114545323
C02F5.14	WBGene00044445	6.68153818783809	21.1411583782068
C02F5.2	WBGene00015345	2.31840438775455	1.52946257346535
C02F5.3	WBGene00015346	981.904861613431	986.236306856212
C02F5.4	WBGene00015347	435.132935303522	424.025519806071
C02F5.5	WBGene00015348	0.362719887278669	1.64700116441448
C02F5.6	WBGene00015349	160.112272705434	233.996158045099
C02F5.7	WBGene00015350	178.389717608602	203.865094624683
C02F5.8	WBGene00006627	13.9844787127131	9.6941592753319
C02F5.9	WBGene00003952	1648.2476840792	1716.83943142293
C02G6.1	WBGene00015359	4.73979283712158	7.72363505331739
C02G6.2	WBGene00015360	1.44809163431338	0.607861579132318
C02G6.3	WBGene00044803	18.6992600869163	28.6424536225417
C02H6.1	WBGene00015361	0.186228478121029	0.444899766786294
C02H6.2	WBGene00015362	2.20354533976057	17.4502516526237
C02H7.1	WBGene00001127	120.969775209209	145.239003194265
C02H7.2	WBGene00015364	1.3743000845022	4.94963133611685
C02H7.3	WBGene00000086	300.608555956451	642.179834422307
C03A3.1	WBGene00007266	258.341929924782	291.513709195287
C03A3.2	WBGene00007267	517.110229325943	741.322188375082
C03A3.3	WBGene00007268	2.0473229389674	6.44821375152619
C03A7.10	WBGene00015368	0.735360714792774	0.351616507595537
C03A7.11	WBGene00015369	129.79024897826	121.692070862544
C03A7.12	WBGene00015370	7.15205289521648	10.1020093319705
C03A7.13	WBGene00015371	5.74394947239329	3.55081118409377
C03A7.14	WBGene00000031	535.795289155263	839.593729488852
C03A7.2	WBGene00015366	0.186227092004602	2.28152631734136
C03A7.3	WBGene00005887	NA	NA
C03A7.4	WBGene00004099	4.65882798678793	16.2551628426149
C03A7.5	WBGene00005929	0.362720604345814	0.274926972897472
C03A7.6	WBGene00005930	NA	NA
C03A7.7	WBGene00000029	0.186230232305646	0.440542287741127
C03A7.8	WBGene00000030	1.3824291875612	1.78333359028206
C03A7.9	WBGene00015367	0.649102889129391	0.27476993814002
C03B1.1	WBGene00015372	1.31298090784236	1.38425870670345
C03B1.10	WBGene00015380	3.55100838142517	7.32905065149329
C03B1.12	WBGene00003053	9336.94181451145	8295.91903941573
C03B1.13	WBGene00015381	69.289506940858	91.3711449222972
C03B1.14	WBGene00015382	8.24108542529824	5.88653738861117
C03B1.2	WBGene00015373	2.07612985940536	1.50811859178768
C03B1.3	WBGene00015374	0.362720358285207	0.437442627974544
C03B1.4	WBGene00015375	0.717187374976693	1.28078547404679
C03B1.5	WBGene00015376	8.80308734153461	30.0166692832376
C03B1.6	WBGene00015377	0.186229739602114	0.335498678888192
C03B1.7	WBGene00015378	205.652677033844	230.651014521047
C03B1.9	WBGene00015379	0.18622936134811	0.272190420537235
C03B8.2	WBGene00015385	12.3761716467197	11.3766195698675
C03B8.3	WBGene00015386	8.14601427290034	2.26476838051266
C03B8.4	WBGene00003002	4282.0902507998	5447.2929779528
C03C10.1	WBGene00002202	6720.85115724179	8089.89850944119
C03C10.2	WBGene00007269	1.01439766883891	0.829787226890239
C03C10.3	WBGene00004392	10554.3041498584	10150.6034379829
C03C10.4	WBGene00007270	1166.40279590352	1137.58906861445
C03C10.5	WBGene00007271	77.8991127643977	73.2165995462072
C03C10.7	WBGene00007273	1.36761179561089	0.907090271698842
C03C10.9	WBGene00185075	71.6456372708598	65.0714353180073
