wbid	deletion	N2	deletionvsN2.log2.deseq	deletionvsN2.log2	deletionvsN2.log2.pval
B0285.4	WBGene00007137	532.336257313892	518.673757126343	-0.00672288306964402	0.0375104544815865	0.997845611072716
B0285.5	WBGene00002003	976.084132329794	1276.61494771141	0.4180336072143	-0.387246035802355	0.967314420834831
B0285.6	WBGene00007138	1.36847557296218	2.0723677595702	0.629497932768692	-0.598710361356588	0.967314420834831
B0285.7	WBGene00007139	3589.78679686341	3295.68670191285	-0.0925314892084215	0.123319060620366	0.979791137801739
B0285.8	WBGene00000511	32.5179280467973	27.5081197272596	-0.210590234404192	0.241377805816195	0.967314420834831
B0285.9	WBGene00000512	185.509955796724	180.491457501224	-0.00877848562429605	0.0395660570362409	0.99800461061014
B0286.1	WBGene00015115	249.992141342781	255.816539667739	0.064014371653987	-0.0332268002420432	0.994451842658531
B0286.2	WBGene00002252	46.615337635631	99.9577446589787	1.13130120528409	-1.10051363387214	0.967314420834831
B0286.3	WBGene00015116	47.425909679475	149.87268457213	1.69077768515429	-1.65999011374234	0.967314420834831
B0286.4	WBGene00003825	4499.15071609065	4286.86588635858	-0.0389418413792318	0.0697294127911787	0.967314420834831
B0286.5	WBGene00001438	5.37038277560957	4.57667648880615	-0.199937033111628	0.230724604523542	0.97624072765297
B0286.6	WBGene00023425	0.647702788158225	0.218921630290378	-1.53412987771181	1.56491744912375	NA
B0294.1	WBGene00015117	5.43891829269394	13.5075461777795	1.34316152759145	-1.31237395617949	0.769409198052015
B0294.3	WBGene00015118	NA	NA	NA	NA	NA
B0302.1	WBGene00002207	1777.60352624304	2466.80535352574	0.503497869844909	-0.472710298681115	0.76620797893461
B0302.2	WBGene00015119	2.67398515483757	4.18742299736672	0.67785877631204	-0.647071204900122	0.967314420834831
B0302.4	WBGene00015121	6.30710955826546	6.00932381584947	-0.0389887580770431	0.0697763294889926	0.994404855264774
B0302.5	WBGene00015122	73.9399970154458	127.471521685688	0.816535652704317	-0.785748081292369	0.967314420834831
B0303.11	WBGene00015131	29.4358937481034	75.3733353443415	1.38726537399409	-1.35647780258214	0.967314420834831
B0303.14	WBGene00015132	328.468891416878	340.66787588156	0.0833967403001326	-0.0526091688881888	0.989429898577827
B0303.15	WBGene00015133	391.387640234783	393.63632357827	0.039052728479268	-0.00826515706731478	0.983254588762541
B0303.16	WBGene00044678	0.186230216514903	0.436713173575748	1.2603864481983	-1.22959887678635	NA
B0303.2	WBGene00015124	78.7560590574133	100.096976549808	0.376723143444582	-0.345935572032633	0.969860353872811
B0303.3	WBGene00015125	2625.7433815602	2638.15415368896	0.0375905125637511	-0.00680294115180341	0.970246486428608
B0303.4	WBGene00015126	1049.8257517523	1192.00183162923	0.214024132303797	-0.183236560891851	0.967314420834831
B0303.7	WBGene00015128	383.432182221952	420.333377067701	0.163350161014063	-0.132562589602101	0.967314420834831
B0303.8	WBGene00015129	166.701901761638	127.369440330066	-0.357463817302856	0.388251388714797	0.967314420834831
B0303.9	WBGene00015130	169.31909174669	150.505797388226	-0.139138023785787	0.169925595197755	0.967314420834831
B0304.1	WBGene00001948	NA	NA	NA	NA	NA
B0304.2	WBGene00015134	374.645662714967	270.016351466475	-0.441692402363096	0.472479973775036	0.967314420834831
B0304.3	WBGene00015135	64.6737042589074	99.6140394765273	0.653957414918727	-0.623169843506776	0.967314420834831
B0304.4	WBGene00015136	93.128508295844	96.0942901077441	0.0760154104223785	-0.0452278390104463	0.984768844813501
B0304.5	WBGene00005058	4.16886024048711	0.877616933711078	-2.21720216764732	2.24798973905917	0.967314420834831
B0304.6	WBGene00005059	20.4321743027022	13.6760994915353	-0.548398342822071	0.579185914234022	0.967314420834831
B0304.7	WBGene00005060	1.11474394706242	0.274928078283299	-1.98879863328922	2.01958620470117	NA
B0304.8	WBGene00005061	5.64684128723058	2.36601006640345	-1.22420029964656	1.25498787105857	0.967314420834831
B0304.9	WBGene00005062	0.186229261920321	0.74782659504783	2.03641157107637	-2.0056239996641	NA
B0310.1	WBGene00015137	57.9720356773932	70.3056216517826	0.309070477036953	-0.278282905625006	0.974582385851387
B0310.2	WBGene00015138	738.787567745205	1023.73767065757	0.501402154257657	-0.470614582845709	0.967314420834831
B0310.3	WBGene00015139	3.43818727937551	2.40582907020434	-0.48432641440806	0.515113985819897	0.967314420834831
B0310.5	WBGene00015141	183.468722610968	155.727708529861	-0.205720899742642	0.236508471154591	0.97624072765297
B0310.6	WBGene00015142	3.24250960645957	6.26437328061894	0.980846905016341	-0.950059333604395	0.967314420834831
B0331.1	WBGene00007140	1.01287012315803	2.0126792335373	1.02145564135434	-0.990668069942386	0.967314420834831
B0331.2	WBGene00007141	2.1460051573687	1.44946884154701	-0.53534165093879	0.566129222350822	0.967314420834831
B0334.1	WBGene00007142	94.8538957773476	85.3873235601785	-0.120897550893626	0.151685122305573	0.991826699936065
B0334.10	WBGene00007148	0.18622936134811	0.272190420537235	0.578323315537107	-0.547535744125161	NA
B0334.11	WBGene00003868	612.944028999397	652.313016928507	0.120596649055283	-0.0898090776433397	0.978551200109719
B0334.13	WBGene00007149	24.4894957889499	82.3237652952179	1.77993346988093	-1.74914589846898	0.967314420834831
B0334.15	WBGene00195248	6.81805798598208	4.36511539736428	-0.61255350406777	0.643341075479718	0.967314420834831
B0334.2	WBGene00006660	5.62627960839491	3.76356593045464	-0.549293435487861	0.580081006899809	0.967314420834831
B0334.3	WBGene00007143	1414.53579798629	1475.38752090989	0.0915528218450812	-0.0607652504331355	0.968931280850728
B0334.4	WBGene00007144	967.482157923877	743.827845367111	-0.348478727668475	0.379266299080419	0.967314420834831
B0334.5	WBGene00007145	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
B0334.6	WBGene00007146	41.685971119154	63.4162537535121	0.636078280953643	-0.605290709541692	0.967314420834831
B0334.7	WBGene00005267	1.01645487483247	0.538626836961062	-0.885400578538574	0.916188149950843	NA
B0334.8	WBGene00000090	556.807593653651	820.685398154009	0.590437969568927	-0.55965039815699	0.967314420834831
B0336.1	WBGene00006943	1305.40487524657	1295.7036534972	0.0200260293617608	0.0107615420501792	0.994088130983003
B0336.10	WBGene00004435	4601.27574593455	5802.84055930828	0.365512943826223	-0.334725372414279	0.967314420834831
B0336.11	WBGene00015148	97.9123791774446	195.283365432757	1.02679345656079	-0.99600588514884	0.967314420834831
B0336.12	WBGene00015149	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
B0336.13	WBGene00015150	673.418602878721	607.486157937748	-0.117864467967673	0.148652039379621	0.969860353872811
B0336.2	WBGene00000182	9355.52125873252	9921.78136899098	0.115568700638748	-0.0847811292268044	0.967314420834831
B0336.3	WBGene00015143	3333.43451433552	4642.75952913165	0.508760744629053	-0.477973173217109	0.96729170748084
B0336.4	WBGene00004348	429.419884114355	365.015650309217	-0.203643102833853	0.234430674245805	0.967314420834831
B0336.5	WBGene00015145	508.171901805283	513.447211855135	0.0456869232150265	-0.0148993518030839	0.991826699936065
B0336.6	WBGene00015146	1180.94101203257	904.582238882347	-0.353825757941183	0.38461332935313	0.142502837090479
B0336.7	WBGene00015147	390.401818794362	442.36878635047	0.211077389553092	-0.180289818141147	0.967314420834831
B0336.8	WBGene00002982	619.192469888947	429.496799828737	-0.496952973388455	0.527740544800408	0.496804696303043
B0336.9	WBGene00006359	529.300548774407	648.592198816479	0.324012093011896	-0.293224521599953	0.967314420834831
B0344.2	WBGene00006955	215.94406314381	506.804369162758	1.26155887972177	-1.23077130830983	0.967314420834831
B0348.1	WBGene00015151	NA	NA	NA	NA	NA
B0348.2	WBGene00015152	3.71498138418116	4.88960034326716	0.427149139761685	-0.39636156834974	0.977674032546573
B0348.4	WBGene00001177	749.608608821889	1480.57202030023	1.01273281473916	-0.981945243327213	0.967314420834831
B0348.5	WBGene00015153	17.716041804531	36.8047936734381	1.08562494837845	-1.05483737696649	0.967314420834831
B0348.6	WBGene00002061	1469.0737041001	1493.68135408325	0.0547532049370666	-0.0239656335251135	0.985602030748647
B0350.2	WBGene00006780	10039.0579705191	14699.5478741341	0.580935454749002	-0.550147883337054	0.967314420834831
B0350.3	WBGene00015154	0.18622936134811	0.272190420537235	0.578323315537107	-0.547535744125161	NA
B0353.1	WBGene00015155	10.3633160556279	15.890650907623	0.647480081808366	-0.616692510396415	0.967314420834831
B0361.10	WBGene00015164	742.199979029141	955.970577240587	0.395945826916668	-0.365158255504726	0.714055676196086
B0361.11	WBGene00015165	2.02954434758367	1.56857120898167	-0.340917268099415	0.371704839511606	0.977003214229451
B0361.2	WBGene00015156	363.289600308677	490.927120979127	0.465176374045697	-0.434388802633754	0.967314420834831
B0361.3	WBGene00015157	415.631585985817	408.077052623775	0.0043238610535919	0.0264637103583542	0.997495808594358
B0361.4	WBGene00015158	4.34822816637898	14.8025670257313	1.79813540708292	-1.76734783567097	0.967314420834831
B0361.5	WBGene00015159	738.914024567246	368.770270302088	-0.97189658714002	1.00268415855197	0.315067605356357
B0361.6	WBGene00015160	447.409237029001	478.676859421354	0.128244593241563	-0.0974570218296192	0.969860353872811
B0361.7	WBGene00015161	234.512377751131	189.563354576949	-0.276196403211845	0.306983974623798	0.967314420834831
B0361.8	WBGene00015162	455.40194194086	520.744048265947	0.224221573315788	-0.193434001903844	0.967314420834831
B0361.9	WBGene00015163	176.284522453788	175.636113380238	0.0254712726890198	0.00531629872293318	0.996665096154159
B0365.1	WBGene00007150	228.328008224675	308.412231607879	0.464539714045709	-0.433752142633753	0.967314420834831
B0365.3	WBGene00001137	6753.77007658951	10482.8425144134	0.665052570113196	-0.634264998701247	0.967314420834831
B0365.5	WBGene00007152	137.828059152902	234.150244738702	0.795352494364808	-0.764564922952861	0.967314420834831
B0365.6	WBGene00007153	26.3022122655851	70.6950273472093	1.45721216260834	-1.42642459119639	0.967314420834831
B0365.7	WBGene00007154	6.76150172354142	11.8838131492393	0.844369789693717	-0.813582218281767	0.967314420834831
B0379.1	WBGene00007155	76.7971852649988	79.076110977468	0.0729760564756253	-0.0421884850636787	0.993626326235359
B0379.2	WBGene00007156	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
B0379.3	WBGene00003508	2505.56209090842	4051.53005264996	0.724120123394816	-0.693332551982867	0.967314420834831
B0379.4	WBGene00007054	181.14354276014	398.470516948145	1.16812717494979	-1.13733960353785	0.622663484600574
B0379.6	WBGene00007158	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
B0379.7	WBGene00007159	0.653818576953739	0.849331409332678	0.408224806025369	-0.377437234613595	NA
B0391.10	WBGene00007165	13.9276657254634	8.40514591221187	-0.697821141545502	0.728608712957471	0.967314420834831
B0391.11	WBGene00007166	2.77754979805711	6.35061626930431	1.22387139286991	-1.19308382145797	0.967314420834831
B0391.12	WBGene00006289	0.362721523237428	0.356854248321745	0.00726016441361303	0.0235274069983356	NA
B0391.3	WBGene00007161	NA	NA	NA	NA	NA
B0391.4	WBGene00006080	0.726404668302723	0.78636054728301	0.145205038782677	-0.114417467370374	NA
B0391.5	WBGene00007162	82.5152317481992	82.3684966128457	0.0282197727566568	0.00256779865531359	0.991826699936065
B0391.6	WBGene00007163	0.658911498191351	1.16763354703679	0.856218530200553	-0.825430958788311	NA
B0391.9	WBGene00007164	6.46470107722163	5.03485000559577	-0.329847291858857	0.360634863270816	0.967314420834831
B0393.1	WBGene00004469	9286.56288965596	11068.0371804769	0.283970331634247	-0.253182760222301	0.967314420834831
B0393.2	WBGene00007167	958.914285799959	902.22107276589	-0.0571333090005943	0.0879208804125393	0.988043459703094
B0393.3	WBGene00007168	3049.58046390815	3974.68301739536	0.413016598615089	-0.382229027203138	0.967314420834831
B0393.4	WBGene00007169	3.63229249748836	14.3711186904714	2.01500765296478	-1.98422008155283	0.798450414947366
B0393.5	WBGene00007170	562.574013704943	857.069774636933	0.638157317781717	-0.607369746369769	0.967314420834831
B0393.6	WBGene00007171	645.84807992131	726.297636639715	0.200153611123968	-0.169366039712021	0.972952187078185
B0393.7	WBGene00007172	1.4604054100267	1.23186433574129	-0.214737965001479	0.245525536413393	0.987260176277507
B0393.8	WBGene00007173	NA	NA	NA	NA	NA
B0393.9	WBGene00044636	21.1982476074743	17.0471459528339	-0.283627212961047	0.314414784373015	0.977003214229451
B0395.1	WBGene00003729	46.4481138308479	52.4302334405062	0.205566528031207	-0.174778956619254	0.984253894914251
B0395.2	WBGene00007174	138.864523467076	250.716865713656	0.883168548244237	-0.852380976832286	0.967314420834831
B0395.3	WBGene00007175	1193.41487111595	1115.37694432746	-0.0667767332781571	0.097564304690107	0.984747020743605
B0399.1	WBGene00007176	27.3207921470279	78.9333415463099	1.5614230825009	-1.53063551108895	0.967314420834831
B0399.2	WBGene00007177	15.8009152854257	17.9958226845552	0.218441497906021	-0.187653926494076	0.986507158420251
B0403.2	WBGene00006712	14.4954418276248	29.220094455873	1.04214910510027	-1.01136153368832	0.967314420834831
B0403.3	WBGene00015167	3.69738476704404	3.25535643054959	-0.152902100060198	0.18368967147223	0.983254588762541
B0403.4	WBGene00015168	8274.90924620096	8931.17967779726	0.140894828722409	-0.110107257310466	0.967314420834831
B0403.5	WBGene00015169	175.516332898486	218.701529350721	0.348145591785407	-0.317358020373462	0.983158035548994
B0403.6	WBGene00043982	3.70968814002415	4.50311027458554	0.31041146919205	-0.279623897780104	0.973865824865575
B0410.1	WBGene00015170	NA	NA	NA	NA	NA
B0410.2	WBGene00015171	1397.9660079588	1394.00171978409	0.0266906309802961	0.00409694043164436	0.99165568593168
B0410.3	WBGene00015172	168.869883813354	184.945211114943	0.161973454454747	-0.131185883042798	0.984347519209721
B0412.1	WBGene00000895	11.9727322416969	13.1231834238404	0.163152882408615	-0.132365310996653	0.987696921282022
B0412.2	WBGene00000903	10.3167579322492	13.1320862659213	0.378894032316835	-0.348106460904875	0.969860353872811
B0412.3	WBGene00015173	894.555835945199	1345.98166954896	0.620202894309369	-0.589415322897422	0.626686321629698
B0412.4	WBGene00004498	3496.65348073402	3869.26468170362	0.17687216119089	-0.14608458977894	0.969860353872811
B0414.1	WBGene00015175	1.10476634258108	0.750750883989623	-0.52654752769937	0.557335099111602	NA
B0414.2	WBGene00004393	38.6767847142082	52.898073672886	0.482534892372082	-0.451747320960132	0.967314420834831
B0414.3	WBGene00001856	5386.89396569373	7256.31676652871	0.460571340119197	-0.429783768707244	0.967314420834831
B0414.5	WBGene00000772	1156.82285774665	1829.11836537972	0.691768044785374	-0.660980473373428	0.967314420834831
B0414.6	WBGene00001600	328.47570566842	443.974029326598	0.465476187079185	-0.434688615667236	0.967314420834831
B0414.7	WBGene00003472	1247.09584873374	1424.49289170498	0.22266364252933	-0.19187607111739	0.967314420834831
B0414.8	WBGene00015176	383.750773153813	367.008864585039	-0.0335671759461369	0.0643547473580926	0.989429898577827
B0416.1	WBGene00015177	213.198289778113	305.342425442367	0.549019763226238	-0.518232191814294	0.967314420834831
B0416.2	WBGene00015178	NA	NA	NA	NA	NA
B0416.3	WBGene00015179	3.99114265030135	5.77958402130982	0.564951387441447	-0.534163816029499	0.967314420834831
B0416.4	WBGene00015180	246.267133904497	206.934535952469	-0.220262090203512	0.251049661615456	0.969860353872811
B0416.5	WBGene00015181	4694.62586660857	4587.2944665904	-0.00257909739434535	0.0333666688062906	0.99800461061014
B0416.6	WBGene00001638	142.109069865896	182.51496037829	0.391803659977497	-0.361016088565543	0.967314420834831
B0416.7	WBGene00015182	2.49404366126127	1.88354048137245	-0.374252109838602	0.405039681250561	0.977003214229451
B0432.1	WBGene00015183	6.10185595186774	2.01089231544534	-1.57062472434187	1.60141229575364	0.893114042190641
B0432.10	WBGene00015191	324.338507694896	240.460577513524	-0.400912359532399	0.431699930944342	0.925928934391537
B0432.11	WBGene00015192	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
B0432.12	WBGene00015193	0.362719863571328	0.34956785859571	-0.0224956414015122	0.0532832128135642	NA
B0432.13	WBGene00015194	235.883955221346	227.543943551205	-0.0211445315161129	0.0519321029280577	0.996665096154159
B0432.14	WBGene00044640	7.32604118006325	5.31884855265161	-0.431132280458967	0.461919851870923	0.967314420834831
B0432.2	WBGene00015184	744.669730389815	798.073535429255	0.130708540051836	-0.0999209686398875	0.972952187078185
B0432.3	WBGene00015185	186.244707476703	173.612965246036	-0.070537166765942	0.10132473817789	0.978551200109719
B0432.4	WBGene00015186	1022.36181161337	1057.59500366985	0.0796689844853313	-0.0488814130733821	0.972952187078185
B0432.5	WBGene00000296	8.19727247068651	23.1937000495447	1.53130470249971	-1.50051713108776	0.221150808655251
B0432.6	WBGene00015187	167.638445123856	236.201729566365	0.525454054800811	-0.49466648338886	0.650041027397979
B0432.7	WBGene00015188	241.546599764093	377.815030155556	0.676166123073076	-0.645378551661126	0.967314420834831
B0432.8	WBGene00015189	13.4971132073849	7.51814659176955	-0.813414351030103	0.844201922442046	0.967314420834831
